fecha,empresa,close_last,close_vwap,volume_shares_day,turnover_value_day,n_trades_day,ret_lag_1,ret_lag_2,ret_lag_3,mom_3,mom_5,mom_10,vol_5,vol_10,regime_vol_ratio,ma_5,ma_10,ma_gap,price_vs_ma10,rsi_14,turnover_log1p,volume_log1p,avg_trade_size_log1p,amihud_5,days_since_trade,ret_fwd_h1,ret_fwd_h5,ret_fwd_h20,target_up_h1,target_up_h5,target_up_h20,target_up_h20_thr003
2023-06-21,BANCO GUAYAQUIL S.A.,0.9,0.8924583392933771,55928.0,49913.409999999996,4.0,0.04546237407675741,-0.0454623740767574,0.0,6.938893903907228e-17,2.0816681711721685e-17,1.249000902703301e-16,0.032146752998514674,0.025405108064058077,1.2653657255144286,0.892,0.901,-0.009000000000000008,-0.0011098779145380933,45.66566455403358,10.818065017606507,10.931838308163572,9.5455975850406,1.2038356966045114e-06,1.0,-0.05715841383994864,-0.02247285585205863,0.0,0.0,0.0,0.0,
2023-06-22,BANCO GUAYAQUIL S.A.,0.85,0.85,2500.0,2125.0,1.0,0.0,0.04546237407675741,-0.0454623740767574,6.938893903907228e-17,2.0816681711721685e-17,-0.032789822822990845,0.032146752998514674,0.022671778621789214,1.4179193231095424,0.892,0.898,-0.006000000000000005,0.002227171491088864,55.50808312606238,7.661997558901893,7.824445930877619,7.824445930876619,1.2038356966045114e-06,1.0,0.03468555798789011,0.15246859364427354,0.011696039763191236,1.0,1.0,1.0,1.0
2023-06-23,BANCO GUAYAQUIL S.A.,0.88,0.8642232987097677,21469.0,18554.010000000002,5.0,-0.05715841383994864,0.0,0.04546237407675741,-0.011696039763191168,-0.057158413839948616,-0.07913732055872386,0.04107104311905504,0.028397065529381926,1.4463129324089232,0.882,0.891,-0.009000000000000008,-0.04601571268345006,24.52867586217124,9.828495112432844,9.974411890872826,8.36516026755978,6.580920723880959e-06,1.0,0.022472855852058576,0.022472855852058576,0.022472855852058576,1.0,1.0,1.0,1.0
2023-06-26,BANCO GUAYAQUIL S.A.,0.9,0.8956147021546261,2367.0,2119.92,6.0,0.03468555798789011,-0.05715841383994864,0.0,-0.022472855852058472,-0.022472855852058507,-0.022472855852058528,0.0461053718914366,0.03082806116007775,1.495565084373433,0.8779999999999999,0.889,-0.01100000000000012,-0.010123734534296824,38.69938288908725,7.659605235795818,7.769800996003896,5.980150787207542,6.954788029669424e-06,3.0,0.0,-0.05715841383994864,-0.0454623740767574,0.0,0.0,0.0,0.0
2023-06-27,BANCO GUAYAQUIL S.A.,0.9,0.8965952949124469,183546.0,164566.47999999998,12.0,0.022472855852058576,0.03468555798789011,-0.05715841383994864,1.0408340855860843e-16,0.04546237407675747,4.85722573273506e-17,0.040708302043727954,0.03181344294680682,1.279594356087584,0.8859999999999999,0.889,-0.0030000000000001137,0.012373453317196415,49.9999999974153,12.011075977839267,12.120226044471062,9.635379323041368,8.209073245549016e-06,1.0,-0.02247285585205863,-0.011173300598125189,-0.0454623740767574,0.0,0.0,0.0,0.0
2023-06-28,BANCO GUAYAQUIL S.A.,0.88,0.8832418300653594,1530.0,1351.36,3.0,0.0,0.022472855852058576,0.03468555798789011,0.05715841383994874,5.551115123125783e-17,4.85722573273506e-17,0.03526755398300796,0.03181344294680682,1.1085739459532238,0.8860000000000001,0.889,-0.0029999999999998916,0.012373453317196415,43.11229043307977,7.209606493348111,7.333676395657684,6.236369590203371,7.870113437874e-06,1.0,0.11778303565638346,0.0765400771223344,0.011299555253933466,1.0,1.0,1.0,1.0
2023-06-30,BANCO GUAYAQUIL S.A.,0.99,0.9532383511836542,50606.0,48239.58,6.0,-0.02247285585205863,0.0,0.022472855852058576,3.469446951953614e-18,-0.022472855852058573,-0.02247285585205858,0.036671599555703344,0.03259751642601738,1.12498139659834,0.882,0.8870000000000001,-0.0050000000000001155,-0.007891770012392607,41.098728771374866,10.783955854546036,10.83184518562842,9.040184512080932,1.1193615442082736e-05,2.0,-0.09531017980432477,-0.09531017980432477,-0.10648348040245006,0.0,0.0,0.0,0.0
2023-07-03,BANCO GUAYAQUIL S.A.,0.9,0.88896726111259,3757.0,3339.8500000000004,3.0,0.11778303565638346,-0.02247285585205863,0.0,0.09531017980432488,0.1524685936442735,0.09531017980432488,0.05347114995978315,0.050086953358151304,1.0675664294525018,0.9100000000000001,0.8959999999999999,0.014000000000000234,0.10491071428448118,63.79318067361658,8.113980544611364,8.231642179973411,7.1335619477154975,6.304845587038395e-06,3.0,-0.05715841383994864,0.0,-0.011173300598125189,0.0,0.0,0.0,0.0
2023-07-04,BANCO GUAYAQUIL S.A.,0.85,0.8623893805309735,452.0,389.8,2.0,-0.09531017980432477,0.11778303565638346,-0.02247285585205863,1.1102230246251565e-16,0.022472855852058646,1.1102230246251565e-16,0.07724300374958068,0.06015790285396203,1.2840042635098177,0.914,0.8959999999999999,0.018000000000000127,0.004464285713164706,49.999999998412015,5.968195920168628,6.115892125483034,5.424950017480905,1.1636722616034476e-05,1.0,0.04598511324182344,0.05715841383994862,0.023256862164267183,1.0,1.0,1.0,1.0
2023-07-05,BANCO GUAYAQUIL S.A.,0.89,0.8759616316248425,10321.0,9040.8,5.0,-0.05715841383994864,-0.09531017980432477,0.11778303565638346,-0.0346855579878899,-0.057158413839948574,-0.011696039763191127,0.08073965960275051,0.06124389907344984,1.3183298389379334,0.9039999999999999,0.8949999999999999,0.009000000000000008,-0.05027932960999959,44.260812299220746,9.109613548609701,9.242032818708672,7.632982353005294,3.876956449994013e-05,1.0,0.06524052186840094,-0.03428907347863219,-0.03428907347863219,1.0,0.0,0.0,0.0
2023-07-06,BANCO GUAYAQUIL S.A.,0.95,0.9182342736461006,13258.0,12173.95,6.0,0.04598511324182344,-0.05715841383994864,-0.09531017980432477,-0.1064834804024499,-0.011173300598125137,-0.011173300598125102,0.08488028259882262,0.06128833060635705,1.3849338325530047,0.9019999999999999,0.8939999999999999,0.008000000000000007,-0.004474272931762169,48.97295004209742,9.407135841166177,9.49243184611472,7.701049408146854,3.978673172862962e-05,1.0,-0.0540672212702757,-0.0540672212702757,-0.0540672212702757,0.0,0.0,0.0,0.0
2023-07-07,BANCO GUAYAQUIL S.A.,0.9,0.9101773835920176,4510.0,4104.9,3.0,0.06524052186840094,0.04598511324182344,-0.05715841383994864,0.0540672212702758,0.07654007712233443,0.05406722127027584,0.08863300427579233,0.06479267682670208,1.3679478702737797,0.916,0.8989999999999998,0.017000000000000237,0.056729699665120537,54.4376196853545,8.32018024267928,8.414274137408396,7.316105111158558,3.753494701062578e-05,1.0,0.0,-0.011173300598125189,0.043485111939738676,0.0,0.0,1.0,1.0
2023-07-10,BANCO GUAYAQUIL S.A.,0.9,0.9,29445.0,26500.5,1.0,-0.0540672212702757,0.06524052186840094,0.04598511324182344,0.05715841383994873,-0.09531017980432473,0.05715841383994878,0.07040690541697346,0.0644675774589524,1.092128914890754,0.898,0.9039999999999999,-0.005999999999999894,-0.004424778762163073,49.999999998944624,10.184956614145966,10.290313356425354,10.290313356424354,3.968026740040325e-05,3.0,0.0,-0.03390155167568134,0.05406722127027579,0.0,0.0,1.0,1.0
2023-07-11,BANCO GUAYAQUIL S.A.,0.9,0.9,755.0,679.5,1.0,0.0,-0.0540672212702757,0.06524052186840094,0.011173300598125296,4.163336342344337e-17,0.022472855852058667,0.056038613968656496,0.06366381709169058,0.8802270509018919,0.898,0.906,-0.008000000000000007,-0.00662251655738777,53.679396927314656,6.522827822091521,6.628041376179533,6.628041376178534,3.39745230656187e-05,1.0,-0.0454623740767574,-0.011173300598125189,0.021978906718775167,0.0,0.0,1.0,1.0
2023-07-12,BANCO GUAYAQUIL S.A.,0.86,0.8948683787653023,34227.0,30628.660000000003,3.0,0.0,0.0,-0.0540672212702757,-0.05406722127027565,0.05715841383994868,9.020562075079397e-17,0.04647796223715551,0.06326593618741047,0.7346443447662074,0.908,0.906,0.0020000000000000018,-0.00662251655738777,49.99999999877694,10.329724099536678,10.440799301537945,9.342245442855788,4.722520076903948e-06,1.0,0.04546237407675741,0.04546237407675741,0.09952959534703307,1.0,1.0,1.0,1.0
2023-07-13,BANCO GUAYAQUIL S.A.,0.9,0.8865591397849462,2976.0,2638.3999999999996,3.0,-0.0454623740767574,0.0,0.0,-0.04546237407675734,-0.03428907347863216,-0.04546237407675731,0.047463853231276616,0.06487882110010165,0.731576998868598,0.9020000000000001,0.9019999999999999,2.220446049250313e-16,-0.0465631929057132,46.320603070419246,7.878306897582729,7.998671361015776,6.90073066404484,4.002204815077665e-06,1.0,-0.011173300598125189,0.0,0.0,0.0,0.0,0.0,
2023-07-14,BANCO GUAYAQUIL S.A.,0.89,0.89,2000.0,1780.0,1.0,0.04546237407675741,-0.0454623740767574,0.0,6.938893903907228e-17,-0.05406722127027568,0.022472855852058733,0.04022519871331033,0.066333610446032,0.6064074975299365,0.892,0.9039999999999999,-0.0119999999999999,-0.004424778762163073,54.71525873118769,7.484930283289661,7.601402334583733,7.601402334582734,6.375389709425738e-06,1.0,-0.022728251077556175,-0.03428907347863219,0.011173300598125255,0.0,0.0,1.0,1.0
2023-07-17,BANCO GUAYAQUIL S.A.,0.87,0.8957843866171005,1345.0,1204.8300000000002,2.0,-0.011173300598125189,0.04546237407675741,-0.0454623740767574,-0.01117330059812512,-0.011173300598125182,-0.10648348040244991,0.03253278742436198,0.0524615836125502,0.6201259127823803,0.89,0.8940000000000001,-0.004000000000000115,-0.004474272931762391,50.96977198858613,7.094923405493695,7.204892510204673,6.512487995849919,4.996476280838413e-06,3.0,0.02272825107755609,0.033901551675681416,0.0773866636154202,1.0,1.0,1.0,1.0
2023-07-18,BANCO GUAYAQUIL S.A.,0.89,0.8660013089005235,6112.0,5293.0,3.0,-0.022728251077556175,-0.011173300598125189,0.04546237407675741,0.011560822401076101,-0.03390155167568136,-0.03390155167568132,0.03370907858235956,0.043743500416507694,0.7706077076737096,0.884,0.891,-0.007000000000000006,-0.023569023570119474,47.09171128558413,8.574329382787047,8.718172930028725,7.61988775945283,8.766203535518787e-06,1.0,0.011173300598125255,-0.03428907347863219,0.03315220731690055,1.0,0.0,1.0,1.0
2023-07-19,BANCO GUAYAQUIL S.A.,0.9,0.873169897377423,5262.0,4594.62,2.0,0.02272825107755609,-0.022728251077556175,-0.011173300598125189,-0.011173300598125213,-0.011173300598125265,0.0459851132418234,0.03628593330921696,0.03996443146260356,0.9079556991136809,0.882,0.8950000000000001,-0.013000000000000123,-0.0055865921798821105,49.077458783064756,8.432858954958599,8.56845648535378,7.875499292444708,9.624845434935336e-06,1.0,0.0,-0.0454623740767574,0.05406722127027579,0.0,0.0,1.0,1.0
2023-07-20,BANCO GUAYAQUIL S.A.,0.9,0.9,6728.0,6055.2,2.0,0.011173300598125255,0.02272825107755609,-0.022728251077556175,0.01117330059812523,0.04546237407675739,0.011173300598125224,0.027093791041293086,0.037392204839624146,0.7245839381971261,0.89,0.8960000000000001,-0.006000000000000116,0.004464285713164484,51.89078764324969,8.708837819671043,8.814181823188319,8.121183242078327,9.814252149082533e-06,1.0,-0.0454623740767574,-0.011173300598125189,0.05406722127027579,0.0,0.0,1.0,1.0
2023-07-25,BANCO GUAYAQUIL S.A.,0.86,0.8600000000000001,2819.0,2424.34,2.0,0.0,0.011173300598125255,0.02272825107755609,0.0339015516756814,-2.7755575615628914e-17,-0.05406722127027572,0.017908322692263744,0.029902480339877996,0.5988908775497893,0.89,0.891,-0.0010000000000000009,0.010101010099876406,39.99870726272819,7.793726999729182,7.944492163932159,7.2516995304415515,6.369349968529572e-06,5.0,0.04546237407675741,0.034289073478632165,0.09952959534703307,1.0,1.0,1.0,1.0
2023-07-26,BANCO GUAYAQUIL S.A.,0.9,0.8663991809048441,31254.0,27078.44,3.0,-0.0454623740767574,0.0,0.011173300598125255,-0.03428907347863208,-0.034289073478632234,-0.04546237407675741,0.027338931878528764,0.028434391756417036,0.9614741230185617,0.884,0.8870000000000001,-0.0030000000000001137,-0.03043968433029276,44.67206371900176,10.206530047344145,10.349934642365913,9.25138634141185,8.863576359995157e-06,1.0,-0.0454623740767574,-0.011173300598125189,0.09531017980432474,0.0,0.0,1.0,1.0
2023-07-27,BANCO GUAYAQUIL S.A.,0.86,0.8612152959664746,3818.0,3288.12,3.0,0.04546237407675741,-0.0454623740767574,0.0,6.938893903907228e-17,0.033901551675681346,0.0,0.033709078582359546,0.0325749425059288,1.034816211116551,0.89,0.8870000000000001,0.0029999999999998916,0.014656144305507546,56.88746110990824,8.098375330777364,8.247743887225516,7.149655158778457,5.429619520631774e-06,1.0,0.0,0.011560822401076006,0.1508228897345837,0.0,1.0,1.0,1.0
2023-07-28,BANCO GUAYAQUIL S.A.,0.86,0.8481519660819686,24058.0,20404.84,6.0,-0.0454623740767574,0.04546237407675741,-0.0454623740767574,-0.04546237407675733,-0.034289073478632144,-0.0454623740767574,0.03901979274783674,0.035606314396944665,1.0958672192730263,0.884,0.883,0.0010000000000000009,-0.026047565120015825,45.86303162262298,9.923576413373382,10.088264425905146,8.296712757521345,7.335387194399383e-06,1.0,0.034289073478632165,0.0,0.14077255388108223,1.0,0.0,1.0,1.0
2023-08-01,BANCO GUAYAQUIL S.A.,0.89,0.8830867611475975,8679.0,7664.3099999999995,4.0,0.0,-0.0454623740767574,0.04546237407675741,6.938893903907228e-17,-0.0454623740767574,0.0,0.03803655110136192,0.0325749425059288,1.1676628774792592,0.876,0.883,-0.007000000000000006,-0.026047565120015825,35.74818579230592,8.944460234062785,9.068776807654396,7.682828008940505,6.849128513388974e-06,4.0,0.0,0.011173300598125255,0.1165338162559516,0.0,1.0,1.0,1.0
2023-08-02,BANCO GUAYAQUIL S.A.,0.89,0.89,950.0,845.5,1.0,0.034289073478632165,0.0,-0.0454623740767574,-0.011173300598125178,-0.011173300598125234,-0.011173300598125248,0.04286972824982943,0.030995646203375627,1.383088707593312,0.874,0.882,-0.008000000000000007,0.009070294783436461,48.30401285197341,6.74111020157319,6.85751406254539,6.857514062544391,7.743784397590191e-06,1.0,0.0,0.05465841253786398,0.10648348040245013,0.0,1.0,1.0,1.0
2023-08-04,BANCO GUAYAQUIL S.A.,0.89,0.8872165287084484,45666.0,40515.630000000005,6.0,0.0,0.034289073478632165,0.0,0.03428907347863222,0.034289073478632165,-5.898059818321144e-17,0.03561687578033928,0.030793600291931237,1.1566323989895797,0.8800000000000001,0.882,-0.0019999999999998908,0.009070294783436461,48.30401285197341,10.609467786098374,10.729131215385586,8.937481228415873,3.994835872702349e-06,2.0,-0.022728251077556175,0.06524052186840094,0.1165338162559516,0.0,1.0,1.0,1.0
2023-08-07,BANCO GUAYAQUIL S.A.,0.87,0.87,273.0,237.51,1.0,0.0,0.0,0.034289073478632165,0.03428907347863222,-0.011173300598125248,0.022728251077556116,0.02836194407770228,0.029750782685697103,0.9533175774358422,0.8779999999999999,0.884,-0.006000000000000116,0.0067873303156031906,48.30401285197341,5.474411238170585,5.6131281063880705,5.613128106387074,3.6590654573853595e-06,3.0,-0.011560822401075971,0.05588045839445663,0.1392620673335076,0.0,1.0,1.0,1.0
2023-08-08,BANCO GUAYAQUIL S.A.,0.86,0.8542040124580952,134531.0,114916.92,11.0,-0.022728251077556175,0.0,0.0,-0.02272825107755612,0.011560822401075976,-0.02272825107755615,0.02040578002766388,0.02975078268569711,0.6858905274041146,0.8800000000000001,0.882,-0.0019999999999998908,-0.013605442177989091,51.88489667125932,11.651973413381915,11.809557367941593,9.411736424138164,1.9953186828443517e-05,1.0,0.04546237407675741,0.09952959534703307,0.1508228897345837,1.0,1.0,1.0,1.0
2023-08-09,BANCO GUAYAQUIL S.A.,0.9,0.865773139925005,20268.0,17547.49,5.0,-0.011560822401075971,-0.022728251077556175,0.0,-0.03428907347863209,5.204170427930421e-18,-0.04546237407675737,0.021365665047317673,0.029476480635833996,0.7248377209801297,0.8800000000000001,0.8780000000000001,0.0020000000000000018,-0.020501138953279763,41.66648727173444,9.77272318530633,9.916847904237965,8.307607318033893,1.997330696706259e-05,1.0,0.043485111939738676,0.0,0.10536051565782635,1.0,0.0,1.0,1.0
2023-08-10,BANCO GUAYAQUIL S.A.,0.94,0.8876050149393637,51207.0,45451.59,2.0,0.04546237407675741,-0.011560822401075971,-0.022728251077556175,0.011173300598125324,0.011173300598125255,3.469446951953614e-17,0.025942652809020243,0.03348843315806021,0.7746750254274446,0.882,0.8779999999999999,0.004000000000000115,0.025056947607033253,51.81941534532561,10.724425083680572,10.843651048821839,10.15052339626944,1.95967853961471e-05,1.0,0.010582109330537008,-0.04348511193973878,0.021053409197832263,1.0,0.0,1.0,1.0
2023-08-14,BANCO GUAYAQUIL S.A.,0.95,0.95,521.0,494.95,1.0,0.043485111939738676,0.04546237407675741,-0.011560822401075971,0.07738666361542018,0.05465841253786393,0.08894748601649612,0.031664254359247176,0.031843782535105655,0.9943622219924746,0.892,0.8859999999999999,0.006000000000000116,0.06094808126291107,61.80342986471772,6.206475115192003,6.257667587882639,6.257667587881641,1.978812812024594e-05,4.0,-0.032088314551500394,-0.010582109330536972,0.05129329438755048,0.0,0.0,1.0,1.0
2023-08-15,BANCO GUAYAQUIL S.A.,0.92,0.92,4300.0,3956.0,2.0,0.010582109330537008,0.043485111939738676,0.04546237407675741,0.09952959534703316,0.06524052186840094,0.05406722127027571,0.031099535076474442,0.029193285075991355,1.0652975502570452,0.9040000000000001,0.891,0.013000000000000123,0.06621773288320276,60.33371892665877,8.283241441385425,8.366602832783736,7.67368812926723,2.4055537871445458e-05,1.0,0.03208831455150045,0.0,0.083381608939051,1.0,0.0,1.0,1.0
2023-08-16,BANCO GUAYAQUIL S.A.,0.95,0.9273906104535178,22557.0,20919.15,3.0,-0.032088314551500394,0.010582109330537008,0.043485111939738676,0.021978906718775344,0.05588045839445672,0.06744128079553272,0.033943154222392156,0.026813258167200732,1.2659093501231846,0.914,0.897,0.017000000000000015,0.025641025639882242,53.2650037300647,9.948468088325237,10.023845049199862,8.925321416943552,6.61885754896207e-06,1.0,-0.0540672212702757,0.0,0.05129329438755048,0.0,0.0,1.0,1.0
2023-08-17,BANCO GUAYAQUIL S.A.,0.9,0.9033638886552855,11891.0,10741.9,3.0,0.03208831455150045,-0.032088314551500394,0.010582109330537008,0.010582109330537118,0.09952959534703314,0.09952959534703316,0.03220192248342209,0.027817731861299506,1.1576041728644433,0.932,0.9059999999999999,0.026000000000000134,0.04856512141164626,57.33270976835741,9.282000350236363,9.383621184117988,8.285177061598096,6.90550686038519e-06,1.0,0.0,0.05406722127027579,0.10536051565782635,0.0,1.0,1.0,1.0
2023-08-18,BANCO GUAYAQUIL S.A.,0.9,0.9,1200.0,1080.0,1.0,-0.0540672212702757,0.03208831455150045,-0.032088314551500394,-0.05406722127027559,2.0816681711721685e-17,0.011173300598125296,0.041789712477163746,0.03281275070490323,1.273581506522265,0.932,0.907,0.025000000000000022,-0.007717750827995862,56.02507620288658,6.985641817639208,7.0909098220799835,7.090909822078984,7.3939391402963766e-06,1.0,0.043485111939738676,0.05406722127027579,0.06453852113757116,1.0,1.0,1.0,1.0
2023-08-21,BANCO GUAYAQUIL S.A.,0.94,0.9291873429142231,15517.0,14418.2,3.0,0.0,-0.0540672212702757,0.03208831455150045,-0.0219789067187752,-0.043485111939738655,0.011173300598125296,0.03433793209849036,0.03281275070490323,1.0464813634875405,0.924,0.908,0.016000000000000014,-0.00881057268831631,49.999999997890384,9.57631593079787,9.649755919453895,8.551272505068766,7.202596416197535e-06,3.0,-0.021506205220963505,0.051825067864586155,0.031416196233378914,0.0,1.0,1.0,1.0
2023-08-22,BANCO GUAYAQUIL S.A.,0.92,0.92,10624.0,9774.08,2.0,0.043485111939738676,0.0,-0.0540672212702757,-0.010582109330536972,-0.010582109330536986,0.05465841253786397,0.041385815898191305,0.03542562553093205,1.1682451693305131,0.922,0.9129999999999999,0.009000000000000119,0.029572836800624946,63.48356395051917,9.187591568963299,9.270964993792617,8.577911926450444,3.538342345475971e-06,1.0,0.03208831455150045,0.083381608939051,0.083381608939051,1.0,1.0,1.0,1.0
2023-08-23,BANCO GUAYAQUIL S.A.,0.95,0.944195393169182,18885.0,17831.13,5.0,-0.021506205220963505,0.043485111939738676,0.0,0.021978906718775226,-9.71445146547012e-17,0.05588045839445665,0.039706410597228466,0.03531950925694161,1.12420618042139,0.922,0.9179999999999999,0.004000000000000115,0.002178649236381114,59.59764362540981,9.788757165303824,9.846176185823014,8.236950048061255,2.356512781774133e-06,1.0,0.0,0.04124295853404922,0.0,0.0,1.0,0.0,
2023-08-24,BANCO GUAYAQUIL S.A.,0.95,0.9347700170357751,17610.0,16461.3,3.0,0.03208831455150045,-0.021506205220963505,0.043485111939738676,0.054067221270275675,-9.71445146547012e-17,0.09952959534703307,0.039706410597228466,0.035660225978548836,1.1134649180294067,0.922,0.9269999999999999,-0.004999999999999893,0.02481121898487082,59.342974155588045,9.708828197154656,9.776278985795086,8.677780256063853,2.4096365643575528e-06,1.0,0.0,0.05129329438755048,0.05129329438755048,0.0,1.0,1.0,1.0
2023-08-25,BANCO GUAYAQUIL S.A.,0.95,0.95,5000.0,4750.0,1.0,0.0,0.03208831455150045,-0.021506205220963505,0.010582109330537,0.054067221270275606,0.05406722127027565,0.026450325475294464,0.03346030083593428,0.7904987347303812,0.932,0.932,0.0,0.01931330471993631,59.342974155588045,8.46611040118692,8.517393171418904,8.517393171417904,1.4030699711606377e-06,1.0,0.04124295853404922,0.04124295853404922,0.05129329438755048,1.0,1.0,1.0,1.0
2023-08-29,BANCO GUAYAQUIL S.A.,0.99,0.99,5970.0,5910.3,3.0,0.0,0.0,0.03208831455150045,0.032088314551500505,0.054067221270275606,0.010582109330536972,0.026450325475294464,0.030671193444283557,0.8623833149003808,0.942,0.9329999999999998,0.009000000000000119,0.018220793139316127,59.342974155588045,8.684621052370188,8.694669696546992,7.596392304063863,1.4030699711606377e-06,4.0,0.010050335853501506,0.010050335853501506,0.0,1.0,1.0,0.0,
2023-08-30,BANCO GUAYAQUIL S.A.,1.0,0.994819108534879,35021.0,34839.56,6.0,0.04124295853404922,0.0,0.0,0.04124295853404927,0.05182506786458615,0.04124295853404918,0.02576815326410559,0.03316055135808887,0.7770725216558524,0.952,0.9369999999999999,0.015000000000000013,0.056563500532490485,67.57232709254687,10.458537504316022,10.463731714431846,8.672115002416675,2.1953081476701204e-06,1.0,-0.01005033585350145,0.0,-0.05129329438755058,0.0,0.0,0.0,0.0
2023-08-31,BANCO GUAYAQUIL S.A.,0.99,0.9891259951540325,11556.0,11430.34,3.0,0.010050335853501506,0.04124295853404922,0.0,0.05129329438755078,0.08338160893905117,0.08338160893905108,0.01898125567706561,0.030628232635378595,0.6197306877746737,0.968,0.945,0.02300000000000002,0.05820105819993859,70.59598309893079,9.344113985262911,9.355046592975441,8.256607344625824,1.812980397949644e-06,1.0,0.010050335853501506,0.010050335853501506,0.010050335853501506,1.0,1.0,1.0,1.0
2023-09-04,BANCO GUAYAQUIL S.A.,1.0,1.0,9500.0,9500.0,2.0,-0.01005033585350145,0.010050335853501506,0.04124295853404922,0.04124295853404933,0.04124295853404926,0.04124295853404918,0.019766156710710064,0.029887377747092,0.6613546654146307,0.976,0.9490000000000001,0.026999999999999913,0.04320337196939583,64.40887293885876,9.15915233520675,9.15915233520675,8.466110401186421,1.628925445936833e-06,4.0,-0.01005033585350145,0.0,0.0,0.0,0.0,0.0,
2023-09-05,BANCO GUAYAQUIL S.A.,0.99,0.9730970724191063,5841.0,5683.86,4.0,0.010050335853501506,-0.01005033585350145,0.010050335853501506,0.010050335853501617,0.051293294387550765,0.10536051565782639,0.019221140517150924,0.021799738299018833,0.8817142780624261,0.986,0.959,0.027000000000000024,0.042752867569298525,60.40623878139714,8.645561779672084,8.672828482947686,7.287047512786028,1.8404891940370644e-06,1.0,0.010050335853501506,-0.03077165866675366,-0.041242958534049134,1.0,0.0,0.0,0.0
2023-09-06,BANCO GUAYAQUIL S.A.,1.0,1.0,3792.0,3792.0,2.0,-0.01005033585350145,0.010050335853501506,-0.01005033585350145,-0.01005033585350134,0.041242958534049315,0.09531017980432493,0.021004894108193856,0.02255794353426203,0.9311528808182145,0.9940000000000001,0.968,0.026000000000000134,0.02272727272621622,56.948691997080665,8.2409125416889,8.2409125416889,7.548028969934514,2.1940717221380715e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-08,BANCO GUAYAQUIL S.A.,1.0,1.0,30000.0,30000.0,3.0,0.010050335853501506,-0.01005033585350145,0.010050335853501506,0.010050335853501617,0.010050335853501603,0.06187540371808777,0.011009591314931374,0.01919301990515418,0.5736247536220803,0.9960000000000001,0.974,0.02200000000000013,0.026694045173483838,65.17520256292647,10.308985993422082,10.308985993422082,9.210440366976183,1.3286191176421444e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-11,BANCO GUAYAQUIL S.A.,1.0,1.0,1000.0,1000.0,1.0,0.0,0.010050335853501506,-0.01005033585350145,1.1102230246251565e-16,9.71445146547012e-17,0.08338160893905128,0.01005033585350146,0.016800921080278607,0.59820147984033,0.9960000000000001,0.982,0.014000000000000123,0.018329938899166676,60.56976987011781,6.90875477931522,6.90875477931522,6.908754779314221,1.2709258093055302e-06,3.0,0.0,0.0,-0.020202707317519466,0.0,0.0,0.0,0.0
2023-09-13,BANCO GUAYAQUIL S.A.,1.0,0.9965147038131419,7107.0,7082.23,5.0,0.0,0.0,0.010050335853501506,0.010050335853501562,0.010050335853501548,0.05129329438755083,0.008408714261866896,0.014692884436463369,0.5722984004710926,0.998,0.9869999999999999,0.01100000000000012,0.013171225936156938,77.93607948414106,8.86548529734275,8.868976189274543,7.2601008647594405,1.0950875286927334e-06,2.0,-0.040821994520255166,0.0,-0.01005033585350145,0.0,0.0,0.0,0.0
2023-09-14,BANCO GUAYAQUIL S.A.,0.96,0.9984142593730794,26032.0,25990.72,5.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.05129329438755083,0.0071066606352131545,0.014692884436463369,0.4836804281324677,0.998,0.992,0.006000000000000005,0.008064516128016175,77.93607948414106,10.165533304745514,10.167120242980383,8.557835969878054,8.835237805925018e-07,1.0,0.0408219945202552,0.0,-0.02105340919783238,1.0,0.0,0.0,0.0
2023-09-18,BANCO GUAYAQUIL S.A.,1.0,1.0,21920.0,21920.0,4.0,-0.040821994520255166,0.0,0.0,-0.04082199452025511,-0.030771658666753673,0.010471299867295662,0.019862436229974915,0.020713651716796882,0.9589055807532665,0.992,0.993,-0.0010000000000000009,-0.03323262839976515,55.6622233107272,9.995200360459327,9.995200360459327,8.609042845045867,8.440566286209329e-07,4.0,0.0,-0.030459207484708574,0.0,0.0,0.0,0.0,
2023-09-19,BANCO GUAYAQUIL S.A.,1.0,1.0,30000.0,30000.0,4.0,0.0408219945202552,-0.040821994520255166,0.0,9.020562075079397e-17,2.0816681711721685e-17,0.010050335853501645,0.028865509146832516,0.02062311486869788,1.3996677674159406,0.992,0.9940000000000001,-0.002000000000000113,0.006036217302810787,70.31448901230293,10.308985993422082,10.308985993422082,8.922791623969387,6.865618386106514e-07,1.0,0.0,0.0,-0.030459207484708574,0.0,0.0,0.0,0.0
2023-09-20,BANCO GUAYAQUIL S.A.,1.0,1.0,334.0,334.0,1.0,0.0,0.0408219945202552,-0.040821994520255166,9.020562075079397e-17,2.0816681711721685e-17,1.3877787807814457e-16,0.028865509146832516,0.020376750030627794,1.4165904328231385,0.992,0.9940000000000001,-0.002000000000000113,0.006036217302810787,64.81278190342582,5.814130531825066,5.814130531825066,5.81413053182407,6.865618386106514e-07,1.0,0.0,-0.05129329438755058,-0.05129329438755058,0.0,0.0,0.0,0.0
