empresa,horizonte,window_id,fecha,model,y_true,y_pred
CORPORACION FAVORITA C.A.,h20,32,2023-08-24,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-08-25,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-08-28,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-08-29,svc_poly,1,1
CORPORACION FAVORITA C.A.,h20,32,2023-08-30,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,32,2023-08-31,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,32,2023-09-01,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-04,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-05,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,32,2023-09-06,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-07,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-08,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-11,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-12,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,32,2023-09-13,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-14,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,32,2023-09-15,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-18,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-19,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-20,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-21,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-22,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-25,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-26,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-27,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-28,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-29,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-02,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-03,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-04,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-05,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-06,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-10,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-11,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-12,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-13,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-16,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-17,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-18,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-19,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-20,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-23,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-24,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-25,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-26,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-27,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-30,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-18,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-19,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-20,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-21,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-22,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-25,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-26,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-27,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h20,33,2023-09-28,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-29,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-02,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-03,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-04,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-05,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-06,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-10,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-11,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-12,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-13,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-16,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-17,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-18,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-19,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h20,33,2023-10-20,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h20,33,2023-10-23,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h20,33,2023-10-24,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,33,2023-10-25,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,33,2023-10-26,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-27,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-30,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-18,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-19,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-20,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-21,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-22,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-25,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-26,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-27,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-28,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-09-29,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-02,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-03,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-04,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-05,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-06,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-10,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-11,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-12,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-13,svc_poly,1,1
CORPORACION FAVORITA C.A.,h20,33,2023-10-16,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-17,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-18,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-19,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-20,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-23,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-24,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-25,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-26,svc_poly,1,1
CORPORACION FAVORITA C.A.,h20,33,2023-10-27,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,33,2023-10-30,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-10-31,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-01,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-06,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-07,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-08,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-09,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-10,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-13,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-14,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-15,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-16,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-17,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-20,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-21,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-22,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-23,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-24,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-27,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-28,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-29,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-30,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-01,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-04,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-05,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-06,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-07,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-11,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-12,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-13,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-14,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-10-31,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-01,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-06,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-07,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-08,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-09,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-10,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-13,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-14,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-15,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-16,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-17,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-20,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-21,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-22,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-23,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-24,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-27,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-28,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-29,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-30,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-12-01,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-12-04,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-12-05,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-12-06,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-12-07,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-12-11,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-12,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-13,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-12-14,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-10-31,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-01,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-06,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-07,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-08,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,34,2023-11-09,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-10,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-13,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-14,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-15,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-16,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-17,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-20,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-21,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-22,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-23,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-24,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-27,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-28,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-29,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-11-30,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-01,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-04,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-05,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-06,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-07,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-11,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-12,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-13,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,34,2023-12-14,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-15,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-18,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-19,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-20,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-21,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-22,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-26,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-27,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-28,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-29,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-02,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-03,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-04,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-05,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-08,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-09,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-10,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-11,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-12,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-15,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-16,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-17,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-18,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-19,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-22,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-23,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-24,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-25,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-26,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-29,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-15,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2023-12-18,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-19,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-20,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2023-12-21,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-22,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2023-12-26,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-27,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-28,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2023-12-29,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-02,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-03,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-04,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-05,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-08,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-09,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-10,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-11,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-12,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-15,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-16,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-17,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-18,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-19,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-22,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-23,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-24,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-25,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-26,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-29,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-15,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-18,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-19,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-20,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-21,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-22,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-26,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-27,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-28,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2023-12-29,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-02,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-03,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-04,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-05,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-08,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-09,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-10,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-11,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-12,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-15,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-16,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-17,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-18,svc_poly,1,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-19,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-22,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-23,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-24,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,35,2024-01-25,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-26,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,35,2024-01-29,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-01-30,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-01-31,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-01,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-02,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-05,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-06,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-07,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-08,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-09,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-14,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-15,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-16,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-19,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-20,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-21,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-22,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-23,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-26,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-27,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-28,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-29,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-01,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-04,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-05,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-06,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-07,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-08,svc_linear,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-11,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-12,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-13,svc_linear,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-01-30,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-01-31,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-01,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-02,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-05,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-06,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-07,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-08,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-09,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-14,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-15,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-16,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-19,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-20,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-21,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-22,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-23,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-26,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-27,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-28,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-29,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-01,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-04,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-05,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-03-06,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-07,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-08,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-11,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-12,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-03-13,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h20,36,2024-01-30,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-01-31,svc_poly,0,0
CORPORACION FAVORITA C.A.,h20,36,2024-02-01,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-02,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-05,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-06,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-07,svc_poly,0,1
CORPORACION FAVORITA C.A.,h20,36,2024-02-08,svc_poly,0,1
