empresa,horizonte,window_id,model,kernel,best_cv_f1,best_params,n_train,n_test,accuracy,directional_accuracy,precision,recall,f1
BANCO GUAYAQUIL S.A.,h1,26,baseline_sign_prev,baseline,,,900,30,0.5333333333333333,0.5333333333333333,0.125,0.125,0.125
BANCO GUAYAQUIL S.A.,h1,26,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",900,30,0.4666666666666667,0.4666666666666667,0.3,0.75,0.42857142857142855
BANCO GUAYAQUIL S.A.,h1,26,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",900,30,0.5,0.5,0.23076923076923078,0.375,0.2857142857142857
BANCO GUAYAQUIL S.A.,h1,26,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",900,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,27,baseline_majority,baseline,,,930,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,27,baseline_sign_prev,baseline,,,930,30,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.3,0.3157894736842105
BANCO GUAYAQUIL S.A.,h1,27,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",930,30,0.6666666666666666,0.6666666666666666,0.5,0.7,0.5833333333333334
BANCO GUAYAQUIL S.A.,h1,27,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",930,30,0.7,0.7,0.5714285714285714,0.4,0.47058823529411764
BANCO GUAYAQUIL S.A.,h1,27,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",930,30,0.6,0.6,0.3333333333333333,0.2,0.25
BANCO GUAYAQUIL S.A.,h1,28,baseline_majority,baseline,,,960,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,28,baseline_sign_prev,baseline,,,960,30,0.5666666666666667,0.5666666666666667,0.5,0.5384615384615384,0.5185185185185185
BANCO GUAYAQUIL S.A.,h1,28,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",960,30,0.5666666666666667,0.5666666666666667,0.5,0.6153846153846154,0.5517241379310345
BANCO GUAYAQUIL S.A.,h1,28,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",960,30,0.5333333333333333,0.5333333333333333,0.46153846153846156,0.46153846153846156,0.46153846153846156
BANCO GUAYAQUIL S.A.,h1,28,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",960,30,0.6,0.6,1.0,0.07692307692307693,0.14285714285714285
BANCO GUAYAQUIL S.A.,h1,29,baseline_majority,baseline,,,990,30,0.5,0.5,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,29,baseline_sign_prev,baseline,,,990,30,0.43333333333333335,0.43333333333333335,0.42857142857142855,0.4,0.41379310344827586
BANCO GUAYAQUIL S.A.,h1,29,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",990,30,0.6333333333333333,0.6333333333333333,0.6,0.8,0.6857142857142857
BANCO GUAYAQUIL S.A.,h1,29,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",990,30,0.4666666666666667,0.4666666666666667,0.47368421052631576,0.6,0.5294117647058824
BANCO GUAYAQUIL S.A.,h1,29,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",990,30,0.5333333333333333,0.5333333333333333,1.0,0.06666666666666667,0.125
BANCO GUAYAQUIL S.A.,h1,30,baseline_majority,baseline,,,1020,30,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,30,baseline_sign_prev,baseline,,,1020,30,0.6,0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714
BANCO GUAYAQUIL S.A.,h1,30,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",1020,30,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364
BANCO GUAYAQUIL S.A.,h1,30,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1020,30,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364
BANCO GUAYAQUIL S.A.,h1,30,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",1020,30,0.6,0.6,0.5454545454545454,0.8571428571428571,0.6666666666666666
BANCO GUAYAQUIL S.A.,h1,31,baseline_majority,baseline,,,1050,30,0.5,0.5,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,31,baseline_sign_prev,baseline,,,1050,30,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
BANCO GUAYAQUIL S.A.,h1,31,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",1050,30,0.5,0.5,0.5,1.0,0.6666666666666666
BANCO GUAYAQUIL S.A.,h1,31,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1050,30,0.5,0.5,0.5,1.0,0.6666666666666666
BANCO GUAYAQUIL S.A.,h1,31,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",1050,30,0.6,0.6,0.5652173913043478,0.8666666666666667,0.6842105263157895
BANCO GUAYAQUIL S.A.,h1,32,baseline_majority,baseline,,,1080,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,32,baseline_sign_prev,baseline,,,1080,30,0.8,0.8,0.7272727272727273,0.7272727272727273,0.7272727272727273
BANCO GUAYAQUIL S.A.,h1,32,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",1080,30,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,0.5365853658536586
BANCO GUAYAQUIL S.A.,h1,32,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1080,30,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,0.5365853658536586
BANCO GUAYAQUIL S.A.,h1,32,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",1080,30,0.5666666666666667,0.5666666666666667,0.45454545454545453,0.9090909090909091,0.6060606060606061
BANCO GUAYAQUIL S.A.,h1,33,baseline_majority,baseline,,,1110,30,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h1,33,baseline_sign_prev,baseline,,,1110,30,0.3333333333333333,0.3333333333333333,0.375,0.375,0.375
BANCO GUAYAQUIL S.A.,h1,33,svc_linear,linear,0.2936026936026936,"{'C': 1, 'class_weight': 'balanced', 'kernel': 'linear'}",1110,30,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130435
BANCO GUAYAQUIL S.A.,h1,33,svc_rbf,rbf,0.3601953601953602,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1110,30,0.5,0.5,0.5172413793103449,0.9375,0.6666666666666666
BANCO GUAYAQUIL S.A.,h1,33,svc_poly,poly,0.35810023310023303,"{'C': 10, 'class_weight': None, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",1110,30,0.5,0.5,0.5263157894736842,0.625,0.5714285714285714
BANCO GUAYAQUIL S.A.,h5,0,baseline_majority,baseline,,,120,30,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,0,baseline_sign_prev,baseline,,,120,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,0,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",120,30,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,0,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",120,30,0.5666666666666667,0.5666666666666667,0.15384615384615385,0.5,0.23529411764705882
BANCO GUAYAQUIL S.A.,h5,0,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",120,30,0.8,0.8,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,1,baseline_majority,baseline,,,150,30,0.6,0.6,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,1,baseline_sign_prev,baseline,,,150,30,0.4666666666666667,0.4666666666666667,0.25,0.16666666666666666,0.2
BANCO GUAYAQUIL S.A.,h5,1,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",150,30,0.43333333333333335,0.43333333333333335,0.38095238095238093,0.6666666666666666,0.48484848484848486
BANCO GUAYAQUIL S.A.,h5,1,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",150,30,0.43333333333333335,0.43333333333333335,0.35294117647058826,0.5,0.41379310344827586
BANCO GUAYAQUIL S.A.,h5,1,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",150,30,0.6,0.6,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,2,baseline_majority,baseline,,,180,30,0.8,0.8,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,2,baseline_sign_prev,baseline,,,180,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,2,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",180,30,0.36666666666666664,0.36666666666666664,0.21739130434782608,0.8333333333333334,0.3448275862068966
BANCO GUAYAQUIL S.A.,h5,2,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",180,30,0.4,0.4,0.25,1.0,0.4
BANCO GUAYAQUIL S.A.,h5,2,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",180,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,3,baseline_majority,baseline,,,210,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,3,baseline_sign_prev,baseline,,,210,30,0.4,0.4,0.23076923076923078,0.2727272727272727,0.25
BANCO GUAYAQUIL S.A.,h5,3,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",210,30,0.5333333333333333,0.5333333333333333,0.4117647058823529,0.6363636363636364,0.5
BANCO GUAYAQUIL S.A.,h5,3,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",210,30,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.45454545454545453,0.3333333333333333
BANCO GUAYAQUIL S.A.,h5,3,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",210,30,0.4,0.4,0.26666666666666666,0.36363636363636365,0.3076923076923077
BANCO GUAYAQUIL S.A.,h5,4,baseline_majority,baseline,,,240,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,4,baseline_sign_prev,baseline,,,240,30,0.5666666666666667,0.5666666666666667,0.2,0.2857142857142857,0.23529411764705882
BANCO GUAYAQUIL S.A.,h5,4,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",240,30,0.43333333333333335,0.43333333333333335,0.1875,0.42857142857142855,0.2608695652173913
BANCO GUAYAQUIL S.A.,h5,4,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",240,30,0.5,0.5,0.2777777777777778,0.7142857142857143,0.4
BANCO GUAYAQUIL S.A.,h5,4,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",240,30,0.8666666666666667,0.8666666666666667,0.8,0.5714285714285714,0.6666666666666666
BANCO GUAYAQUIL S.A.,h5,5,baseline_majority,baseline,,,270,30,0.8,0.8,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,5,baseline_sign_prev,baseline,,,270,30,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.2857142857142857
BANCO GUAYAQUIL S.A.,h5,5,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",270,30,0.23333333333333334,0.23333333333333334,0.18518518518518517,0.8333333333333334,0.30303030303030304
BANCO GUAYAQUIL S.A.,h5,5,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",270,30,0.3,0.3,0.2222222222222222,1.0,0.36363636363636365
BANCO GUAYAQUIL S.A.,h5,5,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",270,30,0.8,0.8,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,6,baseline_majority,baseline,,,300,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,6,baseline_sign_prev,baseline,,,300,30,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857
BANCO GUAYAQUIL S.A.,h5,6,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",300,30,0.3,0.3,0.25,1.0,0.4
BANCO GUAYAQUIL S.A.,h5,6,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",300,30,0.23333333333333334,0.23333333333333334,0.21428571428571427,0.8571428571428571,0.34285714285714286
BANCO GUAYAQUIL S.A.,h5,6,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",300,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,7,baseline_majority,baseline,,,330,30,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,7,baseline_sign_prev,baseline,,,330,30,0.4666666666666667,0.4666666666666667,0.6428571428571429,0.45,0.5294117647058824
BANCO GUAYAQUIL S.A.,h5,7,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",330,30,0.5333333333333333,0.5333333333333333,0.6363636363636364,0.7,0.6666666666666666
BANCO GUAYAQUIL S.A.,h5,7,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",330,30,0.43333333333333335,0.43333333333333335,0.6153846153846154,0.4,0.48484848484848486
BANCO GUAYAQUIL S.A.,h5,7,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",330,30,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,8,baseline_majority,baseline,,,360,30,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,8,baseline_sign_prev,baseline,,,360,30,0.5333333333333333,0.5333333333333333,0.5,0.35714285714285715,0.4166666666666667
BANCO GUAYAQUIL S.A.,h5,8,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",360,30,0.6333333333333333,0.6333333333333333,1.0,0.21428571428571427,0.35294117647058826
BANCO GUAYAQUIL S.A.,h5,8,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",360,30,0.6666666666666666,0.6666666666666666,0.75,0.42857142857142855,0.5454545454545454
BANCO GUAYAQUIL S.A.,h5,8,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",360,30,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,9,baseline_majority,baseline,,,390,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,9,baseline_sign_prev,baseline,,,390,30,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.15384615384615385,0.2
BANCO GUAYAQUIL S.A.,h5,9,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",390,30,0.6,0.6,1.0,0.07692307692307693,0.14285714285714285
BANCO GUAYAQUIL S.A.,h5,9,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",390,30,0.6,0.6,1.0,0.07692307692307693,0.14285714285714285
BANCO GUAYAQUIL S.A.,h5,9,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",390,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,10,baseline_majority,baseline,,,420,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,10,baseline_sign_prev,baseline,,,420,30,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.18181818181818182,0.23529411764705882
BANCO GUAYAQUIL S.A.,h5,10,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",420,30,0.6,0.6,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,10,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",420,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,10,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",420,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,11,baseline_majority,baseline,,,450,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,11,baseline_sign_prev,baseline,,,450,30,0.5666666666666667,0.5666666666666667,0.125,0.14285714285714285,0.13333333333333333
BANCO GUAYAQUIL S.A.,h5,11,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",450,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,11,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",450,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,11,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",450,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,12,baseline_majority,baseline,,,480,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,12,baseline_sign_prev,baseline,,,480,30,0.6333333333333333,0.6333333333333333,0.3333333333333333,0.375,0.35294117647058826
BANCO GUAYAQUIL S.A.,h5,12,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",480,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,12,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",480,30,0.7,0.7,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,12,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",480,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,13,baseline_majority,baseline,,,510,30,0.5,0.5,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,13,baseline_sign_prev,baseline,,,510,30,0.5333333333333333,0.5333333333333333,0.5555555555555556,0.3333333333333333,0.4166666666666667
BANCO GUAYAQUIL S.A.,h5,13,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",510,30,0.6,0.6,0.8,0.26666666666666666,0.4
BANCO GUAYAQUIL S.A.,h5,13,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",510,30,0.5666666666666667,0.5666666666666667,0.75,0.2,0.3157894736842105
BANCO GUAYAQUIL S.A.,h5,13,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",510,30,0.5,0.5,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,14,baseline_majority,baseline,,,540,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,14,baseline_sign_prev,baseline,,,540,30,0.6,0.6,0.4,0.4,0.4
BANCO GUAYAQUIL S.A.,h5,14,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",540,30,0.7,0.7,0.6666666666666666,0.2,0.3076923076923077
BANCO GUAYAQUIL S.A.,h5,14,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",540,30,0.5666666666666667,0.5666666666666667,0.2,0.1,0.13333333333333333
BANCO GUAYAQUIL S.A.,h5,14,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",540,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,15,baseline_majority,baseline,,,570,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,15,baseline_sign_prev,baseline,,,570,30,0.6,0.6,0.42857142857142855,0.2727272727272727,0.3333333333333333
BANCO GUAYAQUIL S.A.,h5,15,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",570,30,0.6666666666666666,0.6666666666666666,0.6,0.2727272727272727,0.375
BANCO GUAYAQUIL S.A.,h5,15,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",570,30,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.2727272727272727,0.3
BANCO GUAYAQUIL S.A.,h5,15,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",570,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,16,baseline_majority,baseline,,,600,30,0.7,0.7,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,16,baseline_sign_prev,baseline,,,600,30,0.5666666666666667,0.5666666666666667,0.3,0.3333333333333333,0.3157894736842105
BANCO GUAYAQUIL S.A.,h5,16,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",600,30,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.7777777777777778,0.4666666666666667
BANCO GUAYAQUIL S.A.,h5,16,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",600,30,0.4,0.4,0.23529411764705882,0.4444444444444444,0.3076923076923077
BANCO GUAYAQUIL S.A.,h5,16,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",600,30,0.7,0.7,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,17,baseline_majority,baseline,,,630,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,17,baseline_sign_prev,baseline,,,630,30,0.4,0.4,0.2727272727272727,0.23076923076923078,0.25
BANCO GUAYAQUIL S.A.,h5,17,svc_linear,linear,0.4039039039039039,"{'C': 0.1, 'class_weight': 'balanced', 'kernel': 'linear'}",630,30,0.43333333333333335,0.43333333333333335,0.4,0.6153846153846154,0.48484848484848486
BANCO GUAYAQUIL S.A.,h5,17,svc_rbf,rbf,0.43464052287581695,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",630,30,0.43333333333333335,0.43333333333333335,0.3333333333333333,0.3076923076923077,0.32
BANCO GUAYAQUIL S.A.,h5,17,svc_poly,poly,0.49025974025974034,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",630,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,18,baseline_majority,baseline,,,660,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h5,18,baseline_sign_prev,baseline,,,660,30,0.5333333333333333,0.5333333333333333,0.36363636363636365,0.36363636363636365,0.36363636363636365
